bin	sub	contig	type	start	end	strand	prot	prot_abrv	prot_name	prot_db
OWC_0103	RM_Type_II	OWC_0103_scaffold_5193	cds	8856	9737	+	ICFOIA_05485		Restriction endonuclease	SO:0001217, UniRef:UniRef50_A0A1Y2ZXS9
OWC_0103	RM_Type_II	OWC_0103_scaffold_21947	cds	3676	5049	+	ICFOIA_09040		site-specific DNA-methyltransferase (adenine-specific)	SO:0001217, UniRef:UniRef50_A0A7W9ZF19
OWC_0103	RM_Type_II	OWC_0103_scaffold_21947	cds	5046	6002	+	ICFOIA_09045		Type II site-specific deoxyribonuclease	SO:0001217, UniRef:UniRef50_P33562, UniRef:UniRef90_K2ELE6
OWC_0103	RM_Type_II	OWC_0103_scaffold_82065	cds	2009	2761	-	ICFOIA_11845		HNH nuclease	SO:0001217, UniRef:UniRef50_A0A969FKY3, UniRef:UniRef90_A0A257ND21
OWC_0103	RM_Type_II	OWC_0103_scaffold_82065	cds	2727	3551	-	ICFOIA_11850		Site-specific DNA-methyltransferase (adenine-specific)	SO:0001217, UniRef:UniRef50_A0A1E5QHR2
OWC_0104	Wadjet_I	OWC_0104_scaffold_20634	cds	301	888	+	GEDKND_00120		DUF4194 domain-containing protein	SO:0001217, UniRef:UniRef50_K9DH84
OWC_0104	Wadjet_I	OWC_0104_scaffold_20634	cds	869	4234	+	GEDKND_00125		ATP-dependent exonuclease SbcCD, C subunit-like protein	SO:0001217, UniRef:UniRef50_A0A1V8M1F5
OWC_0104	Wadjet_I	OWC_0104_scaffold_20634	cds	4292	5482	+	GEDKND_00130	jetD	Wadjet protein JetD C-terminal domain-containing protein	SO:0001217, UniRef:UniRef50_A0A1V8M1R4
OWC_0104	MazEF	OWC_0104_scaffold_6907	cds	3231	3569	-	GEDKND_00325		mRNA interferase	SO:0001217, UniRef:UniRef50_M1NRJ6
OWC_0104	MazEF	OWC_0104_scaffold_6907	cds	3569	3826	-	GEDKND_00330	pemI	Antitoxin PemI	SO:0001217, UniRef:UniRef50_A0A1R4HC36
OWC_0104	CAS_Class2-Subtype-II-C	OWC_0104_scaffold_26482	cds	501	3590	+	GEDKND_02060		CRISPR-associated endonuclease Cas9	SO:0001217, UniRef:UniRef50_A0A1Y3A092
OWC_0104	CAS_Class2-Subtype-II-C	OWC_0104_scaffold_26482	cds	3683	4573	+	GEDKND_02065	cas1	type II CRISPR-associated endonuclease Cas1	GO:0003676, GO:0004520, GO:0043571, GO:0046872, GO:0051607, KEGG:K15342, SO:0001217, UniRef:UniRef50_A0A8S0Y5J2, UniRef:UniRef90_A0A1Y2ZZ72
OWC_0104	CAS_Class2-Subtype-II-C	OWC_0104_scaffold_26482	cds	4594	4899	+	GEDKND_02070	cas2	CRISPR-associated endonuclease Cas2	GO:0004521, GO:0043571, SO:0001217, UniRef:UniRef50_A0A1Y2ZZ95, UniRef:UniRef90_A0A1Y2ZZ95
OWC_0104	RM_Type_II	OWC_0104_scaffold_35418	cds	1202	2158	-	GEDKND_02300		Type II site-specific deoxyribonuclease	SO:0001217, UniRef:UniRef50_P33562, UniRef:UniRef90_K2ELE6
OWC_0104	RM_Type_II	OWC_0104_scaffold_35418	cds	2155	3636	-	GEDKND_02305		site-specific DNA-methyltransferase (adenine-specific)	SO:0001217, UniRef:UniRef50_A0A7W9ZF19
OWC_0104	CAS_Class1-Subtype-I-F	OWC_0104_scaffold_41955	cds	414	998	-	GEDKND_02680		Type I-F CRISPR-associated endoribonuclease Cas6/Csy4	SO:0001217, UniRef:UniRef50_A0A5Q0BNT1
OWC_0104	CAS_Class1-Subtype-I-F	OWC_0104_scaffold_41955	cds	1002	2042	-	GEDKND_02685		CRISPR-associated protein, Csy3 family protein	SO:0001217, UniRef:UniRef50_A3Y5G2
OWC_0104	CAS_Class1-Subtype-I-F	OWC_0104_scaffold_41955	cds	2061	2933	-	GEDKND_02690		CRISPR-associated protein, Csy2 family	SO:0001217, UniRef:UniRef50_B2PYF4
OWC_0104	CAS_Class1-Subtype-I-F	OWC_0104_scaffold_41955	cds	2930	4033	-	GEDKND_02695		Type I-F CRISPR-associated protein Csy1	SO:0001217, UniRef:UniRef50_A0A177MG26
OWC_0104	RM_Type_II	OWC_0104_scaffold_23186	cds	2789	3424	+	GEDKND_02960		Restriction endonuclease	SO:0001217, UniRef:UniRef50_Q6MU56
OWC_0104	RM_Type_II	OWC_0104_scaffold_23186	cds	3411	4670	+	GEDKND_02965		Methyltransferase	SO:0001217, UniRef:UniRef50_A0A9C9PNS7
OWC_0104	CAS_Class1-Subtype-I-C	OWC_0104_scaffold_11834	cds	525	2834	+	GEDKND_04805		CRISPR-associated helicase/endonuclease Cas3	SO:0001217, UniRef:UniRef50_A0A1F9A7V2
OWC_0104	CAS_Class1-Subtype-I-C	OWC_0104_scaffold_11834	cds	3425	4159	+	GEDKND_04820		pre-crRNA processing endonuclease	SO:0001217, UniRef:UniRef50_A0A354PGM8
OWC_0104	CAS_Class1-Subtype-I-C	OWC_0104_scaffold_11834	cds	4817	5914	+	GEDKND_04830		hypothetical protein	
OWC_0104	CAS_Class1-Subtype-I-C	OWC_0104_scaffold_11834	cds	5911	6858	+	GEDKND_04835		Type I-C CRISPR-associated protein Cas7/Csd2	SO:0001217, UniRef:UniRef50_A0A6N0Z5J8
OWC_0104	RM_Type_IIG	OWC_0104_scaffold_18794	cds	1122	4226	-	GEDKND_04870		Site-specific DNA-methyltransferase (adenine-specific)	SO:0001217, UniRef:UniRef50_A0A2N2SZF8
OWC_0104	CAS_Class1-Subtype-I-F	OWC_0104_scaffold_39383	cds	36	983	+	GEDKND_08260		CRISPR-associated endonuclease Cas1	SO:0001217, UniRef:UniRef50_A0A1H6F931
OWC_0104	CAS_Class1-Subtype-I-F	OWC_0104_scaffold_39383	cds	980	4237	+	GEDKND_08265		Type I-F CRISPR-associated helicase Cas3	SO:0001217, UniRef:UniRef50_A0A5Q6PDB3
OWC_0105	CAS_Class1-Subtype-I-F	OWC_0105_scaffold53238	cds	359	943	-	KPJEMF_06375		Type I-F CRISPR-associated endoribonuclease Cas6/Csy4	SO:0001217, UniRef:UniRef50_A0A5Q0BNT1
OWC_0105	CAS_Class1-Subtype-I-F	OWC_0105_scaffold53238	cds	947	1987	-	KPJEMF_06380		CRISPR-associated protein, Csy3 family protein	SO:0001217, UniRef:UniRef50_A3Y5G2
OWC_0105	CAS_Class1-Subtype-I-F	OWC_0105_scaffold53238	cds	2006	2878	-	KPJEMF_06385		CRISPR-associated protein, Csy2 family	SO:0001217, UniRef:UniRef50_B2PYF4
OWC_0124	PARIS_I_merge	OWC_0124_k121_336258	cds	825	2708	+	GIBNCM_00455		ATPase AAA-type core domain-containing protein	SO:0001217, UniRef:UniRef50_A0A1F9D8K1
OWC_0124	Gao_Upx	OWC_0124_k121_25281410	cds	10010	13777	-	GIBNCM_08760		hypothetical protein	
OWC_0140	PD-T4-2	OWC_0140_k121_5550026	cds	5023	5526	-	JFOADK_01425		hypothetical protein	
OWC_0140	PD-T4-2	OWC_0140_k121_5550026	cds	5529	6641	-	JFOADK_01430		DUF262 domain-containing protein	SO:0001217, UniRef:UniRef50_E0N9G5
OWC_0141	RM_Type_II	OWC_0141_scaffold02982	cds	4091	5020	+	HGCNMP_05125		hypothetical protein	PFAM:PF01170.22
OWC_0141	RM_Type_II	OWC_0141_scaffold02982	cds	5017	5649	-	HGCNMP_05130		hypothetical protein	PFAM:PF15514.10
OWC_0141	CapRel	OWC_0141_scaffold04036	cds	9547	10620	+	HGCNMP_05280		RelA/SpoT domain-containing protein	SO:0001217, UniRef:UniRef50_A0A1F6SGM5
OWC_0144	SoFic	OWC_0144_k121_17116834	cds	203	958	+	DACFFH_04520		hypothetical protein	
OWC_0147	RM_Type_IIG	OWC_0147_k121_10564705	cds	4104	5972	+	CMBCCH_02125		hypothetical protein	PFAM:PF07669.15, PFAM:PF12950.11
OWC_0148	AbiE	OWC_0148_k121_11114017	cds	63368	63958	-	FCHAIC_06010		hypothetical protein	PFAM:PF08843.15
OWC_0148	AbiE	OWC_0148_k121_11114017	cds	63948	64748	-	FCHAIC_06015		hypothetical protein	PFAM:PF09407.14
OWC_0148	AbiE	OWC_0148_k121_13427932	cds	34117	34869	-	FCHAIC_07335		hypothetical protein	PFAM:PF08843.15
OWC_0148	AbiE	OWC_0148_k121_13427932	cds	34866	35408	-	FCHAIC_07340		hypothetical protein	PFAM:PF13338.10
OWC_0159	AbiE	OWC_0159_k121_8203521	cds	599	1558	-	ILODHN_00010		hypothetical protein	PFAM:PF08843.15
OWC_0159	AbiE	OWC_0159_k121_8203521	cds	1551	2384	-	ILODHN_00015		hypothetical protein	PFAM:PF13338.10
OWC_0159	AbiE	OWC_0159_k121_62733793	cds	596	1357	-	ILODHN_02940		hypothetical protein	PFAM:PF08843.15
OWC_0159	AbiE	OWC_0159_k121_62733793	cds	1395	2186	-	ILODHN_02945		hypothetical protein	PFAM:PF09407.14
OWC_0161	AbiE	OWC_0161_k121_56091372	cds	9224	10000	-	IDPELN_04215		hypothetical protein	PFAM:PF08843.15
OWC_0161	AbiE	OWC_0161_k121_56091372	cds	9997	10746	-	IDPELN_04220		hypothetical protein	PFAM:PF09407.14, PFAM:PF13338.10
OWC_0163	CAS_Class1-Subtype-I-G	OWC_0163_k121_794212	cds	127	1734	+	JONOAL_01965		hypothetical protein	
OWC_0163	CAS_Class1-Subtype-I-G	OWC_0163_k121_794212	cds	1749	2777	+	JONOAL_01970		hypothetical protein	
OWC_0164	AbiE	OWC_0164_k121_804335	cds	1546	2271	+	OMCGBE_04500		hypothetical protein	PFAM:PF13338.10
OWC_0164	AbiE	OWC_0164_k121_804335	cds	2268	3020	+	OMCGBE_04505		hypothetical protein	PFAM:PF08843.15
OWC_0173	AbiE	OWC_0173_k121_16149582	cds	1065	1823	-	ABDFHP_09795		hypothetical protein	PFAM:PF08843.15
OWC_0173	AbiE	OWC_0173_k121_16149582	cds	1820	2545	-	ABDFHP_09800		hypothetical protein	PFAM:PF13338.10
OWC_0178	CAS_Class1-Subtype-I-B	OWC_0178_k121_4521955	cds	61	546	+	LCDOJG_01235		hypothetical protein	
OWC_0178	CAS_Class1-Subtype-I-B	OWC_0178_k121_4521955	cds	530	1252	+	LCDOJG_01240		hypothetical protein	
OWC_0178	CAS_Class1-Subtype-I-B	OWC_0178_k121_4521955	cds	1224	3473	+	LCDOJG_01245		hypothetical protein	PFAM:PF00270.33, PFAM:PF00271.35, PFAM:PF18019.5
OWC_0179	Hna	OWC_0179_k121_17259544	cds	8937	11564	+	ILHIEP_07920		hypothetical protein	PFAM:PF00270.33, PFAM:PF13307.10
OWC_0181	RM_Type_II	OWC_0181_k121_1602947	cds	3236	4081	-	EJFKCP_00870		hypothetical protein	
OWC_0181	RM_Type_II	OWC_0181_k121_1602947	cds	4186	4980	+	EJFKCP_00875		hypothetical protein	PFAM:PF17726.5
OWC_0181	RM_Type_II	OWC_0181_k121_6938775	cds	836	1609	-	EJFKCP_03490		Restriction endonuclease	SO:0001217, UniRef:UniRef50_A0A3A0BX88
OWC_0181	RM_Type_II	OWC_0181_k121_6938775	cds	1752	2600	+	EJFKCP_03495		hypothetical protein	
OWC_0182	AbiE	OWC_0182_k121_12306123	cds	1534	2289	-	DNIBKK_05795		hypothetical protein	PFAM:PF08843.15
OWC_0182	AbiE	OWC_0182_k121_12306123	cds	2289	3044	-	DNIBKK_05800		hypothetical protein	PFAM:PF09407.14, PFAM:PF13338.10
OWC_0182	CAS_Class1-Subtype-I-G	OWC_0182_k121_22995119	cds	137	1462	+	DNIBKK_08260		hypothetical protein	
OWC_0182	CAS_Class1-Subtype-I-G	OWC_0182_k121_22995119	cds	1643	3319	+	DNIBKK_08265		CRISPR-associated exonuclease Cas4/endonuclease Cas1 fusion	SO:0001217, UniRef:UniRef50_Q74H36
OWC_0182	CAS_Class1-Subtype-I-G	OWC_0182_k121_22995119	cds	3359	3616	+	DNIBKK_08270		CRISPR-associated endoribonuclease Cas2	SO:0001217, UniRef:UniRef50_A0A1V5X634
OWC_0184	AbiE	OWC_0184_k121_12780727	cds	2599	3354	+	KCONKA_07415		hypothetical protein	PFAM:PF09407.14
OWC_0184	AbiE	OWC_0184_k121_12780727	cds	3354	4145	+	KCONKA_07420		hypothetical protein	PFAM:PF08843.15
OWC_0198	RM_Type_IV	OWC_0198_k121_21752400	cds	21	956	+	HLDGND_04935		hypothetical protein	PFAM:PF07728.18
OWC_0198	RM_Type_IV	OWC_0198_k121_21752400	cds	922	2280	+	HLDGND_04940		hypothetical protein	
OWC_0216	GasderMIN	OWC_0216_k121_505772	cds	839	1654	+	LGDCBP_00195		hypothetical protein	
OWC_0235	Shedu	OWC_0235_scaffold80898	cds	356	1996	+	HIFHCN_06425		hypothetical protein	PFAM:PF14082.10
OWC_0240	RM_Type_IIG	OWC_0240_k121_28098324	cds	128	3241	+	LOJODK_04335		site-specific DNA-methyltransferase (adenine-specific)	SO:0001217, UniRef:UniRef50_A0A4R7RLF9
OWC_0245	CAS_Cluster	OWC_0245_scaffold114664	cds	97	1062	+	NDOHJO_06085		hypothetical protein	
OWC_0245	CAS_Cluster	OWC_0245_scaffold114664	cds	1146	2120	+	NDOHJO_06090		hypothetical protein	
OWC_0245	CAS_Cluster	OWC_0245_scaffold114664	cds	2172	2462	+	NDOHJO_06095		hypothetical protein	
OWC_0263	PD-T7-4	OWC_0263_k121_7019865	cds	394	1089	+	PBBBBN_01510		hypothetical protein	PFAM:PF13643.10
OWC_0264	RM_Type_IIG	OWC_0264_k121_5141939	cds	500	3238	-	GBKOEF_02065		hypothetical protein	PFAM:PF07669.15, PFAM:PF12950.11, PFAM:PF20473.2
OWC_0264	pAgo_LongA	OWC_0264_k121_10696520	cds	1168	2586	+	GBKOEF_04150		hypothetical protein	
OWC_0264	CAS_Class1-Subtype-I-B	OWC_0264_k121_12124321	cds	1454	2146	-	GBKOEF_04685		hypothetical protein	
OWC_0264	CAS_Class1-Subtype-I-B	OWC_0264_k121_12124321	cds	2149	3261	-	GBKOEF_04690		Type I-B CRISPR-associated protein Cas7/Cst2/DevR	SO:0001217, UniRef:UniRef50_A0A1Q7Y8T2
OWC_0264	CAS_Class1-Subtype-I-B	OWC_0264_k121_12124321	cds	3270	5213	-	GBKOEF_04695		hypothetical protein	
OWC_0264	CAS_Class1-Subtype-I-B	OWC_0264_k121_12124321	cds	5315	6109	-	GBKOEF_04700		hypothetical protein	PFAM:PF19308.3
OWC_0264	PD-T7-4	OWC_0264_k121_21183578	cds	1586	2281	+	GBKOEF_07845		hypothetical protein	PFAM:PF13643.10
OWC_0270	PD-T7-4	OWC_0270_k121_8597097	cds	1249	1944	+	HPKOPJ_01025		hypothetical protein	PFAM:PF13643.10
OWC_0290	AbiB	OWC_0290_scaffold_91892	cds	860	1561	+	COMAEC_05625		HEPN domain-containing protein	SO:0001217, UniRef:UniRef50_A0A1T4K5I3
OWC_0316	PD-T4-3	OWC_0316_k121_8728586	cds	385	1176	+	BNBBOE_04025		GIY-YIG domain-containing protein	SO:0001217, UniRef:UniRef50_Q9RV85
OWC_0318	SoFic	OWC_0318_k121_1450507	cds	13595	14767	-	JGEJEB_00570		Adenosine monophosphate-protein transferase SoFic	SO:0001217, UniRef:UniRef50_A0A1V5YHA0
OWC_0318	AbiJ	OWC_0318_k121_1450507	cds	31867	32670	-	JGEJEB_00685		Abortive infection protein-like C-terminal domain-containing protein	SO:0001217, UniRef:UniRef50_A0A258HIW7
OWC_0318	CBASS_II	OWC_0318_k121_3068368	cds	174	1322	+	JGEJEB_01695		hypothetical protein	PFAM:PF18145.5
OWC_0318	CBASS_II	OWC_0318_k121_3068368	cds	1326	2243	+	JGEJEB_01700		hypothetical protein	PFAM:PF01909.27, PFAM:PF18144.5
OWC_0318	CBASS_II	OWC_0318_k121_3068368	cds	2240	2923	+	JGEJEB_01705		hypothetical protein	
OWC_0318	DarTG	OWC_0318_k121_8857989	cds	18608	19516	+	JGEJEB_04655		Macro domain-containing protein	SO:0001217, UniRef:UniRef50_A0A972GJF2
OWC_0318	DarTG	OWC_0318_k121_8857989	cds	19513	20475	+	JGEJEB_04660		DUF4433 domain-containing protein	SO:0001217, UniRef:UniRef50_A0A958APS3
OWC_0318	RM_Type_I	OWC_0318_k121_22921291	cds	856	3393	+	JGEJEB_13675		type I site-specific deoxyribonuclease	SO:0001217, UniRef:UniRef50_A0A553DRP6
OWC_0318	RM_Type_I	OWC_0318_k121_22921291	cds	3403	5949	+	JGEJEB_13680		site-specific DNA-methyltransferase (adenine-specific)	SO:0001217, UniRef:UniRef50_A0A8T3P1T9
OWC_0319	CAS_Class1-Subtype-I-C	OWC_0319_scaffold_3535	cds	162	452	-	INAHFK_00495		CRISPR-associated endoribonuclease Cas2 1	SO:0001217, UniRef:UniRef50_Q2RL67
OWC_0319	CAS_Class1-Subtype-I-C	OWC_0319_scaffold_3535	cds	463	1494	-	INAHFK_00500		CRISPR-associated endonuclease Cas1	SO:0001217, UniRef:UniRef50_A0A1J0LWA2
OWC_0319	CAS_Class1-Subtype-I-C	OWC_0319_scaffold_3535	cds	1491	2153	-	INAHFK_00505		CRISPR-associated exonuclease Cas4	SO:0001217, UniRef:UniRef50_Q39WR4
OWC_0319	CAS_Class1-Subtype-I-C	OWC_0319_scaffold_3535	cds	2150	3067	-	INAHFK_00510		PF05107 family	SO:0001217, UniRef:UniRef50_Q8F872
OWC_0319	CAS_Class1-Subtype-I-C	OWC_0319_scaffold_3535	cds	3078	4853	-	INAHFK_00515		hypothetical protein	
OWC_0319	CAS_Class1-Subtype-I-C	OWC_0319_scaffold_3535	cds	4850	5497	-	INAHFK_00520		pre-crRNA processing endonuclease	SO:0001217, UniRef:UniRef50_A0A1J5P800
OWC_0319	CAS_Class1-Subtype-I-C	OWC_0319_scaffold_3535	cds	5516	7696	-	INAHFK_00525		CRISPR-associated endonuclease/helicase Cas3	SO:0001217, UniRef:UniRef50_A0A841HT76
OWC_0319	AbiU	OWC_0319_scaffold_1086	cds	11391	13154	-	INAHFK_00890		hypothetical protein	
OWC_0319	RM_Type_II	OWC_0319_scaffold_0	cds	409784	411220	+	INAHFK_02545		Type II methyltransferase M-AvaI	SO:0001217, UniRef:UniRef50_P0A461
OWC_0319	RM_Type_II	OWC_0319_scaffold_0	cds	411217	412173	+	INAHFK_02550		Type II restriction enzyme BsoBI	SO:0001217, UniRef:UniRef50_P70985
OWC_0319	RM_Type_II	OWC_0319_scaffold_0	cds	415775	416560	+	INAHFK_02565		hypothetical protein	
OWC_0319	RM_Type_IIG	OWC_0319_scaffold_0	cds	475745	478924	-	INAHFK_02850		N-6 DNA methylase	SO:0001217, UniRef:UniRef50_A0A969ZB06
OWC_0319	RM_Type_I	OWC_0319_scaffold_265	cds	2066	5143	-	INAHFK_04040		Type I restriction enzyme endonuclease subunit	SO:0001217, UniRef:UniRef50_A0A2N5K354
OWC_0319	RM_Type_I	OWC_0319_scaffold_265	cds	6860	8221	-	INAHFK_04055		Restriction endonuclease S subunit	SO:0001217, UniRef:UniRef50_K9X5B1
OWC_0319	RM_Type_I	OWC_0319_scaffold_265	cds	9905	11482	-	INAHFK_04070		site-specific DNA-methyltransferase (adenine-specific)	SO:0001217, UniRef:UniRef50_A0A1D8IK18
OWC_0319	RM_Type_I	OWC_0319_scaffold_2	cds	142715	145234	+	INAHFK_14045		type I site-specific deoxyribonuclease	SO:0001217, UniRef:UniRef50_A0A553DRP6
OWC_0319	RM_Type_I	OWC_0319_scaffold_2	cds	145247	147682	+	INAHFK_14050		site-specific DNA-methyltransferase (adenine-specific)	SO:0001217, UniRef:UniRef50_I7A061
OWC_0320	RM_Type_II	OWC_0320_k121_21497319	cds	1675	3183	-	NEDJCP_09485		site-specific DNA-methyltransferase (adenine-specific)	SO:0001217, UniRef:UniRef50_A0A938BAQ5
OWC_0320	RM_Type_II	OWC_0320_k121_21497319	cds	3180	3959	-	NEDJCP_09490	nspV	NspV	SO:0001217, UniRef:UniRef50_A0A073CDY1
OWC_0321	SoFic	OWC_0321_k121_7303304	cds	646	1731	+	GMNFKN_03390		Cell filamentation protein Fic	SO:0001217, UniRef:UniRef50_A0A1V5YHA0, UniRef:UniRef90_A0A1F2V0Q6
OWC_0321	Kiwa	OWC_0321_k121_11244267	cds	2856	3797	-	GMNFKN_04905		DUF4868 domain-containing protein	SO:0001217, UniRef:UniRef50_UPI0010091B96
OWC_0321	Kiwa	OWC_0321_k121_11244267	cds	3797	4309	-	GMNFKN_04910		hypothetical protein	SO:0001217, UniRef:UniRef50_A0A4Q0T0K4
OWC_0322	CAS_Class1-Subtype-I-E	OWC_0322_k121_11471001	cds	834	1169	-	JHBDKF_10020		Type I-E CRISPR-associated endoribonuclease Cas2	SO:0001217, UniRef:UniRef50_A0A6M1ME70
OWC_0322	CAS_Class1-Subtype-I-E	OWC_0322_k121_11471001	cds	1169	2062	-	JHBDKF_10025		CRISPR-associated endonuclease Cas1	SO:0001217, UniRef:UniRef50_F2J614
OWC_0322	CAS_Class1-Subtype-I-E	OWC_0322_k121_11471001	cds	2062	2862	-	JHBDKF_10030		Type I-E CRISPR-associated protein Cas6/Cse3/CasE	SO:0001217, UniRef:UniRef50_A0A162KLK9
OWC_0322	CAS_Class1-Subtype-I-E	OWC_0322_k121_11471001	cds	2859	3593	-	JHBDKF_10035		Type I-E CRISPR-associated protein Cas5/CasD	SO:0001217, UniRef:UniRef50_A0A179S9F3
OWC_0322	CAS_Class1-Subtype-I-E	OWC_0322_k121_11471001	cds	3590	4741	-	JHBDKF_10040		Type I-E CRISPR-associated protein Cas7/Cse4/CasC	SO:0001217, UniRef:UniRef50_A0A1B3NCV1
OWC_0322	CAS_Class1-Subtype-I-E	OWC_0322_k121_11471001	cds	4738	5304	-	JHBDKF_10045		Type I-E CRISPR-associated protein Cse2/CasB	SO:0001217, UniRef:UniRef50_A0A2S2CN22
OWC_0322	SoFic	OWC_0322_k121_22480965	cds	4650	5807	-	JHBDKF_18005		Adenosine monophosphate-protein transferase SoFic	SO:0001217, UniRef:UniRef50_A0A1V5YHA0
OWC_0322	GasderMIN	OWC_0322_k121_22687826	cds	7492	8298	-	JHBDKF_18245		hypothetical protein	
OWC_0328	AbiJ	OWC_0328_k121_8397186	cds	1493	2254	+	MFAIEB_12885		Abortive infection protein-like C-terminal domain-containing protein	SO:0001217, UniRef:UniRef50_M3I496
OWC_0329	Hachiman	OWC_0329_k121_3101519	cds	9675	13151	-	LNNIMG_05940		Helicase ATP-binding domain-containing protein	SO:0001217, UniRef:UniRef50_A0A2V8UQD7
OWC_0329	Hachiman	OWC_0329_k121_3101519	cds	13135	13884	-	LNNIMG_05945		Anti-bacteriophage protein A/HamA C-terminal domain-containing protein	SO:0001217, UniRef:UniRef50_A0A2V8UQ21
OWC_0329	AbiE	OWC_0329_k121_7791569	cds	21229	21840	+	LNNIMG_13010		Type IV toxin-antitoxin system AbiEi family antitoxin domain-containing protein	SO:0001217, UniRef:UniRef50_A0A5B9ECX4
OWC_0329	AbiE	OWC_0329_k121_7791569	cds	21837	22730	+	LNNIMG_13015		Nucleotidyl transferase AbiEii/AbiGii toxin family protein	SO:0001217, UniRef:UniRef50_A0A1G0YGL7
OWC_0329	RM_Type_II	OWC_0329_k121_25752970	cds	10597	11694	+	LNNIMG_26155		Cytosine-specific methyltransferase	SO:0001217, UniRef:UniRef50_A0A371B4P8
OWC_0329	RM_Type_II	OWC_0329_k121_25752970	cds	11687	13048	+	LNNIMG_26160		hypothetical protein	PFAM:PF13589.10
OWC_0330	RM_Type_IV	OWC_0330_k121_41590798	cds	2135	3607	-	AKDOMD_17080		5-methylcytosine-specific restriction enzyme B	SO:0001217, UniRef:UniRef50_A0A4Y7R9P0
OWC_0331	MazEF	OWC_0331_k121_7504029	cds	1652	1891	+	AELGPI_00145		AbrB/MazE/SpoVT family DNA-binding domain-containing protein	SO:0001217, UniRef:UniRef50_A0A2N2PW95
OWC_0331	MazEF	OWC_0331_k121_7504029	cds	1888	2232	+	AELGPI_00150		mRNA interferase	SO:0001217, UniRef:UniRef50_A0A329KFG4
OWC_0334	Hna	OWC_0334_k121_6381578	cds	1480	3111	-	MADBLK_02725		hypothetical protein	PFAM:PF13307.10
OWC_0335	RM_Type_II	OWC_0335_k121_27620152	cds	473	1291	+	FJGDII_13100		Restriction endonuclease BglII	SO:0001217, UniRef:UniRef50_S9S5Q1
OWC_0335	RM_Type_II	OWC_0335_k121_27620152	cds	1254	1931	-	FJGDII_13105		S-adenosylmethionine-binding protein	SO:0001217, UniRef:UniRef50_A0A4P5YL21
OWC_0337	MazEF	OWC_0337_k121_15732468	cds	2960	3217	+	AJPEFO_14030	pemI	Antitoxin PemI	SO:0001217, UniRef:UniRef50_A0A084A286
OWC_0337	MazEF	OWC_0337_k121_15732468	cds	3217	3549	+	AJPEFO_14035		mRNA interferase	SO:0001217, UniRef:UniRef50_M1NRJ6
OWC_0337	CAS_Class1-Subtype-III-A	OWC_0337_k121_22099064	cds	7632	8426	+	AJPEFO_18100		hypothetical protein	
OWC_0337	CAS_Class1-Subtype-III-A	OWC_0337_k121_22099064	cds	8470	9306	+	AJPEFO_18105		CRISPR system Cms endoribonuclease Csm3	SO:0001217, UniRef:UniRef50_A0A2V8U3D2
OWC_0337	CAS_Class1-Subtype-III-A	OWC_0337_k121_22099064	cds	9328	10386	+	AJPEFO_18110		Csm4 C-terminal domain-containing protein	SO:0001217, UniRef:UniRef50_A0A7S7SHW0
OWC_0337	DarTG	OWC_0337_k121_30997209	cds	141	1202	-	AJPEFO_23525	ymdB	O-acetyl-ADP-ribose deacetylase (regulator of RNase III), contains Macro domain	COG:COG2110, COG:J, SO:0001217, UniRef:UniRef50_M3A560, UniRef:UniRef90_C7RQC5
OWC_0337	DarTG	OWC_0337_k121_30997209	cds	1220	1861	-	AJPEFO_23530	darT	ssDNA thymidine ADP-ribosyltransferase DarT domain-containing protein	SO:0001217, UniRef:UniRef50_A0A1F2SLA2, UniRef:UniRef90_C7RQC4
OWC_0338	CAS_Class1-Subtype-III-A	OWC_0338_k121_2250050	cds	433	1584	-	IPMFFK_01475		CRISPR system Cms protein Csm5	SO:0001217, UniRef:UniRef50_A0A953UPL6
OWC_0338	CAS_Class1-Subtype-III-A	OWC_0338_k121_2250050	cds	1581	2618	-	IPMFFK_01480		CRISPR system Cms protein Csm4	SO:0001217, UniRef:UniRef50_A0A953V0P6
OWC_0338	CAS_Class1-Subtype-III-A	OWC_0338_k121_2250050	cds	2621	3457	-	IPMFFK_01485		CRISPR system Cms endoribonuclease Csm3	SO:0001217, UniRef:UniRef50_A0A2V8U3D2
OWC_0338	CAS_Class1-Subtype-III-A	OWC_0338_k121_2250050	cds	3467	3943	-	IPMFFK_01490		CRISPR system Cms protein Csm2	SO:0001217, UniRef:UniRef50_A0A7C5EWI1
OWC_0339	CAS_Class1-Subtype-III-A	OWC_0339_scaffold_4917	cds	7421	7900	+	AKLEKD_04195		CRISPR system Cms protein Csm2	SO:0001217, UniRef:UniRef50_A0A7C5EWI1
OWC_0339	CAS_Class1-Subtype-III-A	OWC_0339_scaffold_4917	cds	7910	8746	+	AKLEKD_04200		CRISPR system Cms endoribonuclease Csm3	SO:0001217, UniRef:UniRef50_A0A2V8U3D2
OWC_0339	CAS_Class1-Subtype-III-A	OWC_0339_scaffold_4917	cds	8749	9789	+	AKLEKD_04205		CRISPR system Cms protein Csm4	SO:0001217, UniRef:UniRef50_A0A953V0P6
OWC_0339	CAS_Class1-Subtype-III-A	OWC_0339_scaffold_4917	cds	9786	10943	+	AKLEKD_04210		CRISPR system Cms protein Csm5	SO:0001217, UniRef:UniRef50_A0A953UPL6
